# of adv guards,adv guard bw,# of adv exits,adv exit bw,# of nodes,# of paths,# of trees,% bandwidth of adversary exit nodes among other exit nodes,% bandwidth of adversary entry nodes among other entry nodes,% bandwidth of adversary nodes among all nodes,% of paths with an adversary exit node,% of paths with an adversary entry node,% of paths with both aversary exit and entry node,% of paths with both aversary exit midle and entry node,% of trees with an adversary exit node,% of trees with an adversary entry node,% of trees with an adversary entry and exit node,% of trees with an adversary entry middle and exit node,average number of adversary middle nodes,average number of adversary exit nodes,
201,10000,329,15000,7275,100,100,14.731435190147902,2.3325564759792465,6.77279286894833,12.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,100,65,
201,10000,330,15000,7276,100,100,14.769598294675328,2.3325564759792465,6.786428208350483,28.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,95,74,
201,10000,331,15000,7277,100,100,14.807727253653326,2.3325564759792465,6.800059559747473,18.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,7,82,
201,10000,332,15000,7278,100,100,14.84582211288781,2.3325564759792465,6.813686924888635,15.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,9,88,
201,10000,333,15000,7279,100,100,14.883882918102797,2.3325564759792465,6.827310305522283,14.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,8,76,
201,10000,334,15000,7280,100,100,14.921909714940593,2.3325564759792465,6.840929703395706,15.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,4,90,
201,10000,335,15000,7281,100,100,14.959902548961974,2.3325564759792465,6.854545120255175,20.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6,66,
201,10000,336,15000,7282,100,100,14.997861465646372,2.3325564759792465,6.868156557845938,25.0,100.0,25.0,0.0,55.0,200.0,55.0,0.0,5,75,
201,10000,337,15000,7283,100,100,15.035786510392048,2.3325564759792465,6.881764017912223,20.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,8,81,
201,10000,338,15000,7284,100,100,15.073677728516286,2.3325564759792465,6.895367502197241,16.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,7,79,
201,10000,339,15000,7285,100,100,15.111535165255559,2.3325564759792465,6.908967012443181,24.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,10,81,
201,10000,340,15000,7286,100,100,15.14935886576572,2.3325564759792465,6.922562550391217,20.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,4,65,
201,10000,341,15000,7287,100,100,15.187148875122176,2.3325564759792465,6.936154117781504,17.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,6,74,
201,10000,342,15000,7288,100,100,15.224905238320071,2.3325564759792465,6.949741716353183,19.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,6,85,
201,10000,343,15000,7289,100,100,15.26262800027446,2.3325564759792465,6.9633253478443775,17.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,5,86,
201,10000,344,15000,7290,100,100,15.30031720582049,2.3325564759792465,6.976905013992198,17.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,10,72,
201,10000,345,15000,7291,100,100,15.337972899713575,2.3325564759792465,6.990480716532738,26.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,9,91,
201,10000,346,15000,7292,100,100,15.37559512662958,2.3325564759792465,7.004052457201081,18.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4,77,
201,10000,347,15000,7293,100,100,15.413183931164987,2.3325564759792465,7.017620237731296,22.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,84,88,
201,10000,348,15000,7294,100,100,15.450739357837081,2.3325564759792465,7.03118405985644,23.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,8,82,
201,10000,349,15000,7295,100,100,15.48826145108412,2.3325564759792465,7.044743925308562,18.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,3,66,
201,10000,350,15000,7296,100,100,15.525750255265514,2.3325564759792465,7.058299835818696,19.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,102,82,
201,10000,351,15000,7297,100,100,15.563205814661995,2.3325564759792465,7.071851793116869,20.0,100.0,20.0,1.0,50.0,0.0,0.0,1.0,4,67,
201,10000,352,15000,7298,100,100,15.600628173475794,2.3325564759792465,7.085399798932099,19.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,11,89,
201,10000,353,15000,7299,100,100,15.63801737583082,2.3325564759792465,7.098943854992395,24.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,10,87,
201,10000,354,15000,7300,100,100,15.675373465772822,2.3325564759792465,7.112483963024761,17.0,100.0,17.0,1.0,59.0,0.0,0.0,1.0,3,82,
201,10000,355,15000,7301,100,100,15.712696487269573,2.3325564759792465,7.126020124755191,23.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,5,86,
201,10000,356,15000,7302,100,100,15.749986484211037,2.3325564759792465,7.139552341908674,28.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,9,66,
201,10000,357,15000,7303,100,100,15.78724350040954,2.3325564759792465,7.153080616209196,21.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,9,76,
201,10000,358,15000,7304,100,100,15.824467579599945,2.3325564759792465,7.166604949379734,23.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,11,94,
201,10000,359,15000,7305,100,100,15.861658765439822,2.3325564759792465,7.180125343142268,24.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,97,78,
201,10000,360,15000,7306,100,100,15.89881710150962,2.3325564759792465,7.193641799217769,23.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,9,84,
201,10000,361,15000,7307,100,100,15.93594263131283,2.3325564759792465,7.207154319326207,22.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,8,84,
201,10000,362,15000,7308,100,100,15.973035398276165,2.3325564759792465,7.220662905186552,19.0,100.0,19.0,0.0,63.0,200.0,63.0,0.0,9,87,
201,10000,363,15000,7309,100,100,16.010095445749727,2.3325564759792465,7.2341675585167735,12.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,7,78,
201,10000,364,15000,7310,100,100,16.047122817007164,2.3325564759792465,7.247668281033839,25.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,8,96,
201,10000,365,15000,7311,100,100,16.08411755524586,2.3325564759792465,7.261165074453717,26.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,8,82,
201,10000,366,15000,7312,100,100,16.121079703587082,2.3325564759792465,7.274657940491378,17.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,9,81,
201,10000,367,15000,7313,100,100,16.15800930507616,2.3325564759792465,7.288146880860793,25.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,9,69,
201,10000,368,15000,7314,100,100,16.19490640268265,2.3325564759792465,7.301631897274941,23.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,6,68,
201,10000,369,15000,7315,100,100,16.231771039300504,2.3325564759792465,7.315112991445797,22.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,11,71,
201,10000,370,15000,7316,100,100,16.26860325774823,2.3325564759792465,7.3285901650843455,23.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,10,89,
201,10000,371,15000,7317,100,100,16.305403100769063,2.3325564759792465,7.342063419900574,20.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6,84,
201,10000,372,15000,7318,100,100,16.342170611031122,2.3325564759792465,7.355532757603477,23.0,100.0,23.0,18.0,66.0,0.0,0.0,18.0,94,88,
201,10000,373,15000,7319,100,100,16.378905831127597,2.3325564759792465,7.3689981799010535,19.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,10,64,
201,10000,374,15000,7320,100,100,16.415608803576884,2.3325564759792465,7.382459688500311,22.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,9,70,
201,10000,375,15000,7321,100,100,16.452279570822764,2.3325564759792465,7.395917285107264,21.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,15,89,
201,10000,376,15000,7322,100,100,16.488918175234573,2.3325564759792465,7.409370971426938,24.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,13,93,
201,10000,377,15000,7323,100,100,16.525524659107358,2.3325564759792465,7.422820749163364,31.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,101,85,
201,10000,378,15000,7324,100,100,16.56209906466203,2.3325564759792465,7.436266620019586,12.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,8,71,
201,10000,379,15000,7325,100,100,16.59864143404554,2.3325564759792465,7.449708585697658,17.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,94,86,
201,10000,380,15000,7326,100,100,16.63515180933104,2.3325564759792465,7.463146647898643,11.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,9,92,
201,10000,381,15000,7327,100,100,16.671630232518044,2.3325564759792465,7.476580808322622,24.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,11,82,
201,10000,382,15000,7328,100,100,16.70807674553258,2.3325564759792465,7.490011068668683,21.0,100.0,21.0,0.0,57.0,0.0,0.0,0.0,12,78,
201,10000,383,15000,7329,100,100,16.744491390227356,2.3325564759792465,7.503437430634929,22.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5,89,
201,10000,384,15000,7330,100,100,16.780874208381924,2.3325564759792465,7.516859895918482,23.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8,79,
201,10000,385,15000,7331,100,100,16.81722524170284,2.3325564759792465,7.530278466215471,24.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,12,103,
201,10000,386,15000,7332,100,100,16.853544531823815,2.3325564759792465,7.543693143221048,16.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,6,72,
201,10000,387,15000,7333,100,100,16.889832120305883,2.3325564759792465,7.557103928629376,26.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,4,92,
201,10000,388,15000,7334,100,100,16.92608804863755,2.3325564759792465,7.57051082413364,19.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,8,76,
201,10000,389,15000,7335,100,100,16.962312358234968,2.3325564759792465,7.583913831426039,18.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,99,72,
201,10000,390,15000,7336,100,100,16.998505090442073,2.3325564759792465,7.597312952197794,27.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,15,96,
201,10000,391,15000,7337,100,100,17.034666286530754,2.3325564759792465,7.610708188139141,19.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,6,85,
201,10000,392,15000,7338,100,100,17.070795987701015,2.3325564759792465,7.6240995409393415,36.0,0.0,0.0,0.0,62.0,200.0,62.0,0.0,8,82,
201,10000,393,15000,7339,100,100,17.10689423508111,2.3325564759792465,7.637487012286673,24.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,101,86,
201,10000,394,15000,7340,100,100,17.142961069727733,2.3325564759792465,7.650870603868436,22.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,14,92,
201,10000,395,15000,7341,100,100,17.178996532626133,2.3325564759792465,7.664250317370955,22.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,8,98,
201,10000,396,15000,7342,100,100,17.215000664690304,2.3325564759792465,7.677626154479575,24.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,4,102,
201,10000,397,15000,7343,100,100,17.25097350676312,2.3325564759792465,7.6909981168786645,22.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,11,89,
201,10000,398,15000,7344,100,100,17.2869150996165,2.3325564759792465,7.704366206251618,22.0,0.0,0.0,0.0,55.0,200.0,55.0,0.0,4,82,
201,10000,399,15000,7345,100,100,17.322825483951554,2.3325564759792465,7.717730424280854,19.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,9,88,
202,10000,200,15000,7147,100,100,9.504260617470903,2.3438892318793023,4.9891852452777385,15.0,100.0,15.0,1.0,42.0,0.0,0.0,1.0,5,48,
202,10000,201,15000,7148,100,100,9.547244945351284,2.3438892318793023,5.003347274106348,13.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,3,56,
202,10000,202,15000,7149,100,100,9.590188458597495,2.3438892318793023,5.017505081664565,13.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,10,42,
202,10000,203,15000,7150,100,100,9.633091215313636,2.3438892318793023,5.031658669839456,12.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4,46,
202,10000,204,15000,7151,100,100,9.67595327349357,2.3438892318793023,5.045808040516964,11.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,8,42,
202,10000,205,15000,7152,100,100,9.718774691021189,2.3438892318793023,5.059953195581909,13.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,9,53,
202,10000,206,15000,7153,100,100,9.761555525670664,2.3438892318793023,5.074094136917986,19.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,6,56,
202,10000,207,15000,7154,100,100,9.80429583510671,2.3438892318793023,5.088230866407769,9.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,7,64,
202,10000,208,15000,7155,100,100,9.84699567688485,2.3438892318793023,5.102363385932711,15.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,7,58,
202,10000,209,15000,7156,100,100,9.889655108451661,2.3438892318793023,5.116491697373143,7.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,3,51,
202,10000,210,15000,7157,100,100,9.932274187145046,2.3438892318793023,5.13061580260828,10.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0,54,
202,10000,211,15000,7158,100,100,9.974852970194478,2.3438892318793023,5.144735703516214,11.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,5,56,
202,10000,212,15000,7159,100,100,10.017391514721266,2.3438892318793023,5.158851401973921,16.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5,40,
202,10000,213,15000,7160,100,100,10.059889877738804,2.3438892318793023,5.172962899857261,12.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1,61,
202,10000,214,15000,7161,100,100,10.102348116152832,2.3438892318793023,5.187070199040975,13.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,5,55,
202,10000,215,15000,7162,100,100,10.144766286761683,2.3438892318793023,5.201173301398692,13.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,7,51,
202,10000,216,15000,7163,100,100,10.187144446256541,2.3438892318793023,5.215272208802921,11.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,8,57,
202,10000,217,15000,7164,100,100,10.229482651221687,2.3438892318793023,5.229366923125064,11.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,4,47,
202,10000,218,15000,7165,100,100,10.271780958134766,2.3438892318793023,5.243457446235406,17.0,100.0,17.0,3.0,46.0,0.0,0.0,3.0,7,55,
202,10000,219,15000,7166,100,100,10.314039423367017,2.3438892318793023,5.25754378000312,12.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,7,56,
202,10000,220,15000,7167,100,100,10.356258103183542,2.3438892318793023,5.271625926296268,16.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,6,54,
202,10000,221,15000,7168,100,100,10.398437053743546,2.3438892318793023,5.2857038869818025,12.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,8,49,
202,10000,222,15000,7169,100,100,10.440576331100587,2.3438892318793023,5.299777663925566,12.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4,59,
202,10000,223,15000,7170,100,100,10.482675991202825,2.3438892318793023,5.31384725899229,13.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6,60,
202,10000,224,15000,7171,100,100,10.524736089893274,2.3438892318793023,5.327912674045601,21.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,5,55,
202,10000,225,15000,7172,100,100,10.566756682910041,2.3438892318793023,5.341973910948018,16.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4,64,
202,10000,226,15000,7173,100,100,10.608737825886578,2.3438892318793023,5.35603097156095,11.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,11,60,
202,10000,227,15000,7174,100,100,10.650679574351924,2.3438892318793023,5.3700838577447065,11.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,8,60,
202,10000,228,15000,7175,100,100,10.692581983730955,2.3438892318793023,5.384132571358487,13.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,8,59,
202,10000,229,15000,7176,100,100,10.73444510934462,2.3438892318793023,5.39817711426039,16.0,100.0,16.0,0.0,43.0,0.0,0.0,0.0,2,51,
202,10000,230,15000,7177,100,100,10.776269006410192,2.3438892318793023,5.412217488307409,17.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,6,57,
202,10000,231,15000,7178,100,100,10.81805373004151,2.3438892318793023,5.426253695355436,10.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,7,61,
202,10000,232,15000,7179,100,100,10.859799335249214,2.3438892318793023,5.440285737259264,15.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,6,55,
202,10000,233,15000,7180,100,100,10.901505876940995,2.3438892318793023,5.4543136158725805,7.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,2,62,
202,10000,234,15000,7181,100,100,10.94317340992183,2.3438892318793023,5.468337333047978,23.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,4,42,
202,10000,235,15000,7182,100,100,10.984801988894224,2.3438892318793023,5.482356890636946,15.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7,65,
202,10000,236,15000,7183,100,100,11.026391668458455,2.3438892318793023,5.496372290489879,20.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,9,61,
202,10000,237,15000,7184,100,100,11.0679425031128,2.3438892318793023,5.510383534456072,7.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,9,57,
202,10000,238,15000,7185,100,100,11.109454547253785,2.3438892318793023,5.5243906243837255,13.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8,47,
202,10000,239,15000,7186,100,100,11.150927855176414,2.3438892318793023,5.538393562119941,16.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,6,62,
202,10000,240,15000,7187,100,100,11.192362481074415,2.3438892318793023,5.552392349510729,12.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,8,57,
202,10000,241,15000,7188,100,100,11.233758479040464,2.3438892318793023,5.566386988401002,15.0,100.0,15.0,1.0,50.0,0.0,0.0,1.0,4,68,
202,10000,242,15000,7189,100,100,11.27511590306643,2.3438892318793023,5.580377480634584,18.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5,66,
202,10000,243,15000,7190,100,100,11.31643480704361,2.3438892318793023,5.594363828054201,15.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,6,50,
202,10000,244,15000,7191,100,100,11.357715244762954,2.3438892318793023,5.60834603250149,17.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,99,66,
202,10000,245,15000,7192,100,100,11.398957269915304,2.3438892318793023,5.6223240958169995,9.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,8,70,
202,10000,246,15000,7193,100,100,11.440160936091633,2.3438892318793023,5.636298019840184,15.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,106,54,
202,10000,247,15000,7194,100,100,11.481326296783267,2.3438892318793023,5.650267806409409,12.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,7,48,
202,10000,248,15000,7195,100,100,11.52245340538212,2.3438892318793023,5.664233457361955,17.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5,73,
202,10000,249,15000,7196,100,100,11.563542315180925,2.3438892318793023,5.678194974534011,21.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,6,73,
202,10000,250,15000,7197,100,100,11.604593079373467,2.3438892318793023,5.692152359760682,14.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9,77,
202,10000,251,15000,7198,100,100,11.64560575105481,2.3438892318793023,5.706105614875984,19.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,9,56,
202,10000,252,15000,7199,100,100,11.686580383221521,2.3438892318793023,5.720054741712851,10.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,2,59,
202,10000,253,15000,7200,100,100,11.72751702877191,2.3438892318793023,5.733999742103131,10.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,8,57,
202,10000,254,15000,7201,100,100,11.768415740506248,2.3438892318793023,5.747940617877588,23.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,7,71,
202,10000,255,15000,7202,100,100,11.809276571126995,2.3438892318793023,5.7618773708659035,8.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,8,52,
202,10000,256,15000,7203,100,100,11.850099573239032,2.3438892318793023,5.7758100028966775,15.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,3,66,
202,10000,257,15000,7204,100,100,11.890884799349879,2.3438892318793023,5.789738515797427,18.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,7,59,
202,10000,258,15000,7205,100,100,11.931632301869927,2.3438892318793023,5.803662911394592,10.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,8,63,
202,10000,259,15000,7206,100,100,11.97234213311266,2.3438892318793023,5.8175831915135285,16.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,7,64,
202,10000,260,15000,7207,100,100,12.013014345294877,2.3438892318793023,5.831499357978517,13.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,6,76,
202,10000,261,15000,7208,100,100,12.053648990536916,2.3438892318793023,5.8454114126127585,22.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,5,59,
202,10000,262,15000,7209,100,100,12.094246120862879,2.3438892318793023,5.859319357238378,24.0,0.0,0.0,0.0,37.0,200.0,37.0,0.0,9,46,
202,10000,263,15000,7210,100,100,12.134805788200852,2.3438892318793023,5.873223193676422,20.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,7,72,
202,10000,264,15000,7211,100,100,12.175328044383129,2.3438892318793023,5.887122923746863,13.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,6,61,
202,10000,265,15000,7212,100,100,12.215812941146426,2.3438892318793023,5.901018549268598,19.0,100.0,19.0,0.0,59.0,200.0,59.0,0.0,8,83,
202,10000,266,15000,7213,100,100,12.256260530132108,2.3438892318793023,5.91491007205945,13.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5,73,
202,10000,267,15000,7214,100,100,12.296670862886408,2.3438892318793023,5.928797493936169,16.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3,65,
202,10000,268,15000,7215,100,100,12.337043990860645,2.3438892318793023,5.942680816714431,14.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,6,53,
202,10000,269,15000,7216,100,100,12.377379965411434,2.3438892318793023,5.956560042208843,16.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,7,56,
202,10000,270,15000,7217,100,100,12.417678837800922,2.3438892318793023,5.97043517223294,12.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,97,65,
202,10000,271,15000,7218,100,100,12.45794065919699,2.3438892318793023,5.984306208599185,12.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,6,58,
202,10000,272,15000,7219,100,100,12.498165480673471,2.3438892318793023,5.998173153118975,19.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,11,79,
202,10000,273,15000,7220,100,100,12.538353353210374,2.3438892318793023,6.012036007602635,17.0,100.0,17.0,0.0,59.0,200.0,59.0,0.0,7,74,
202,10000,274,15000,7221,100,100,12.578504327694093,2.3438892318793023,6.025894773859425,10.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,9,76,
202,10000,275,15000,7222,100,100,12.618618454917623,2.3438892318793023,6.039749453697536,18.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4,60,
202,10000,276,15000,7223,100,100,12.658695785580774,2.3438892318793023,6.053600048924095,18.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,9,65,
202,10000,277,15000,7224,100,100,12.698736370290385,2.3438892318793023,6.067446561345162,19.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,10,69,
202,10000,278,15000,7225,100,100,12.738740259560538,2.3438892318793023,6.081288992765732,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,7,59,
202,10000,279,15000,7226,100,100,12.778707503812772,2.3438892318793023,6.095127344989738,16.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,7,66,
202,10000,280,15000,7227,100,100,12.818638153376288,2.3438892318793023,6.1089616198200485,19.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,11,69,
202,10000,281,15000,7228,100,100,12.858532258488165,2.3438892318793023,6.12279181905847,12.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,7,77,
202,10000,282,15000,7229,100,100,12.898389869293572,2.3438892318793023,6.136617944505749,20.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,7,55,
202,10000,283,15000,7230,100,100,12.938211035845976,2.3438892318793023,6.150439997961568,20.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,96,63,
202,10000,284,15000,7231,100,100,12.977995808107353,2.3438892318793023,6.164257981224553,17.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,96,69,
202,10000,285,15000,7232,100,100,13.017744235948395,2.3438892318793023,6.17807189609227,15.0,0.0,0.0,0.0,56.0,200.0,56.0,0.0,10,68,
202,10000,286,15000,7233,100,100,13.057456369148719,2.3438892318793023,6.191881744361225,13.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,14,65,
202,10000,287,15000,7234,100,100,13.097132257397073,2.3438892318793023,6.205687527826867,18.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4,83,
202,10000,288,15000,7235,100,100,13.13677195029155,2.3438892318793023,6.21948924828359,16.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,5,62,
202,10000,289,15000,7236,100,100,13.176375497339786,2.3438892318793023,6.233286907524731,19.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,10,70,
202,10000,290,15000,7237,100,100,13.21594294795917,2.3438892318793023,6.24708050734257,21.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,9,75,
202,10000,291,15000,7238,100,100,13.255474351477057,2.3438892318793023,6.260870049528336,11.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2,73,
202,10000,292,15000,7239,100,100,13.294969757130954,2.3438892318793023,6.274655535872201,22.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,11,68,
202,10000,293,15000,7240,100,100,13.334429214068741,2.3438892318793023,6.2884369681632855,17.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,5,71,
202,10000,294,15000,7241,100,100,13.373852771348878,2.3438892318793023,6.302214348189659,21.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5,70,
202,10000,295,15000,7242,100,100,13.413240477940585,2.3438892318793023,6.315987677738336,13.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,9,62,
202,10000,296,15000,7243,100,100,13.452592382724072,2.3438892318793023,6.329756958595286,22.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,9,70,
